date,vehicle_model,defect_category,plant_line,production_volume,defect_count,warranty_claims,customer_complaints,severity_score,defect_rate
2024-12-01,Heavy Hauler,Body/Frame,Line A,704,10,3,39,2.0,1.42
2024-12-01,Heavy Hauler,Body/Frame,Line B,962,18,11,118,2.0,1.871
2024-12-01,Heavy Hauler,Body/Frame,Line C,703,13,1,53,3.0,1.849
2024-12-01,Heavy Hauler,HVAC,Line A,840,10,2,49,3.0,1.19
2024-12-01,Heavy Hauler,HVAC,Line B,851,10,2,40,3.0,1.175
2024-12-01,Heavy Hauler,HVAC,Line C,880,10,0,51,2.0,1.136
2024-12-01,Heavy Hauler,Suspension,Line A,912,15,5,75,4.0,1.645
2024-12-01,Heavy Hauler,Suspension,Line B,917,17,10,58,1.0,1.854
2024-12-01,Heavy Hauler,Suspension,Line C,624,14,12,70,2.0,2.244
2025-01-01,Class 8 Truck,Engine,Line A,710,23,20,113,3.0,3.239
2025-01-01,Class 8 Truck,Engine,Line B,691,27,14,93,2.0,3.907
2025-01-01,Class 8 Truck,Engine,Line C,735,24,14,107,4.0,3.265
2025-01-01,Class 8 Truck,Transmission,Line A,857,29,14,208,3.0,3.384
2025-01-01,Class 8 Truck,Transmission,Line B,768,21,10,71,3.0,2.734
2025-01-01,Class 8 Truck,Transmission,Line C,678,21,5,94,3.0,3.097
2025-01-01,Class 8 Truck,Brakes,Line A,1057,17,8,73,2.0,1.608
2025-01-01,Class 8 Truck,Brakes,Line B,785,16,7,106,3.0,2.038
2025-01-01,Class 8 Truck,Brakes,Line C,759,14,5,74,1.0,1.845
2025-01-01,Class 8 Truck,Electrical,Line A,729,15,10,86,3.0,2.058
2025-01-01,Class 8 Truck,Electrical,Line B,897,20,14,76,1.0,2.23
2025-01-01,Class 8 Truck,Electrical,Line C,889,17,9,84,2.0,1.912
2025-01-01,Class 8 Truck,Body/Frame,Line A,934,15,8,67,2.0,1.606
2025-01-01,Class 8 Truck,Body/Frame,Line B,796,11,12,56,3.0,1.382
2025-01-01,Class 8 Truck,Body/Frame,Line C,786,13,9,70,2.0,1.654
2025-01-01,Class 8 Truck,HVAC,Line A,943,13,7,59,3.0,1.379
2025-01-01,Class 8 Truck,HVAC,Line B,768,8,4,27,3.0,1.042
2025-01-01,Class 8 Truck,HVAC,Line C,763,8,3,40,2.0,1.048
2025-01-01,Class 8 Truck,Suspension,Line A,843,14,6,58,3.0,1.661
2025-01-01,Class 8 Truck,Suspension,Line B,660,11,4,55,1.0,1.667
2025-01-01,Class 8 Truck,Suspension,Line C,805,13,10,67,1.0,1.615
2025-01-01,Electric Van,Engine,Line A,806,27,8,128,3.0,3.35
2025-01-01,Electric Van,Engine,Line B,815,33,15,168,2.0,4.049
2025-01-01,Electric Van,Engine,Line C,897,30,13,143,2.0,3.344
2025-01-01,Electric Van,Transmission,Line A,747,23,10,68,4.0,3.079
2025-01-01,Electric Van,Transmission,Line B,777,21,18,97,3.0,2.703
2025-01-01,Electric Van,Transmission,Line C,739,16,8,83,3.0,2.165
2025-01-01,Electric Van,Brakes,Line A,806,14,2,71,2.0,1.737
2025-01-01,Electric Van,Brakes,Line B,1027,18,6,83,2.0,1.753
2025-01-01,Electric Van,Brakes,Line C,889,15,4,53,3.0,1.687
2025-01-01,Electric Van,Electrical,Line A,974,20,14,109,3.0,2.053
2025-01-01,Electric Van,Electrical,Line B,776,16,12,82,3.0,2.062
2025-01-01,Electric Van,Electrical,Line C,808,16,8,74,3.0,1.98
2025-01-01,Electric Van,Body/Frame,Line A,638,9,4,31,3.0,1.411
2025-01-01,Electric Van,Body/Frame,Line B,784,10,10,56,3.0,1.276
2025-01-01,Electric Van,Body/Frame,Line C,884,12,12,62,2.0,1.357
2025-01-01,Electric Van,HVAC,Line A,723,8,4,29,3.0,1.107
2025-01-01,Electric Van,HVAC,Line B,825,9,5,39,3.0,1.091
2025-01-01,Electric Van,HVAC,Line C,805,8,3,45,2.0,0.994
2025-01-01,Electric Van,Suspension,Line A,973,18,7,45,3.0,1.85
2025-01-01,Electric Van,Suspension,Line B,819,11,4,49,3.0,1.343
2025-01-01,Electric Van,Suspension,Line C,864,15,9,69,2.0,1.736
2025-01-01,Commercial Bus,Engine,Line A,900,35,25,160,3.0,3.889
2025-01-01,Commercial Bus,Engine,Line B,902,30,10,126,3.0,3.326
2025-01-01,Commercial Bus,Engine,Line C,909,37,11,160,3.0,4.07
2025-01-01,Commercial Bus,Transmission,Line A,921,28,13,102,3.0,3.04
2025-01-01,Commercial Bus,Transmission,Line B,835,25,12,138,2.0,2.994
2025-01-01,Commercial Bus,Transmission,Line C,774,28,15,150,3.0,3.618
2025-01-01,Commercial Bus,Brakes,Line A,846,16,11,91,3.0,1.891
2025-01-01,Commercial Bus,Brakes,Line B,743,17,8,71,2.0,2.288
2025-01-01,Commercial Bus,Brakes,Line C,924,19,9,106,2.0,2.056
2025-01-01,Commercial Bus,Electrical,Line A,798,17,10,79,1.0,2.13
2025-01-01,Commercial Bus,Electrical,Line B,926,20,17,74,2.0,2.16
2025-01-01,Commercial Bus,Electrical,Line C,787,16,7,99,2.0,2.033
2025-01-01,Commercial Bus,Body/Frame,Line A,778,9,0,40,2.0,1.157
2025-01-01,Commercial Bus,Body/Frame,Line B,829,9,4,52,4.0,1.086
2025-01-01,Commercial Bus,Body/Frame,Line C,679,9,2,46,1.0,1.325
2025-01-01,Commercial Bus,HVAC,Line A,1001,12,6,73,2.0,1.199
2025-01-01,Commercial Bus,HVAC,Line B,886,10,2,41,4.0,1.129
2025-01-01,Commercial Bus,HVAC,Line C,906,11,3,62,1.0,1.214
2025-01-01,Commercial Bus,Suspension,Line A,708,12,12,73,2.0,1.695
2025-01-01,Commercial Bus,Suspension,Line B,789,11,6,54,3.0,1.394
2025-01-01,Commercial Bus,Suspension,Line C,931,16,10,68,3.0,1.719
2025-01-01,Heavy Hauler,Engine,Line A,804,31,19,151,4.0,3.856
2025-01-01,Heavy Hauler,Engine,Line B,708,23,11,84,3.0,3.249
2025-01-01,Heavy Hauler,Engine,Line C,816,35,20,193,3.0,4.289
2025-01-01,Heavy Hauler,Transmission,Line A,801,27,18,154,3.0,3.371
2025-01-01,Heavy Hauler,Transmission,Line B,701,19,9,55,4.0,2.71
2025-01-01,Heavy Hauler,Transmission,Line C,903,28,9,155,2.0,3.101
2025-01-01,Heavy Hauler,Brakes,Line A,758,14,8,75,3.0,1.847
2025-01-01,Heavy Hauler,Brakes,Line B,944,20,15,83,1.0,2.119
2025-01-01,Heavy Hauler,Brakes,Line C,789,15,6,59,2.0,1.901
2025-01-01,Heavy Hauler,Electrical,Line A,905,26,5,100,2.0,2.873
2025-01-01,Heavy Hauler,Electrical,Line B,918,22,8,115,3.0,2.397
2025-01-01,Heavy Hauler,Electrical,Line C,848,18,10,85,2.0,2.123
2025-01-01,Heavy Hauler,Body/Frame,Line A,803,14,8,80,3.0,1.743
2025-01-01,Heavy Hauler,Body/Frame,Line B,891,13,10,69,4.0,1.459
2025-01-01,Heavy Hauler,Body/Frame,Line C,877,15,9,72,2.0,1.71
2025-01-01,Heavy Hauler,HVAC,Line A,876,12,9,59,2.0,1.37
2025-01-01,Heavy Hauler,HVAC,Line B,820,9,8,37,3.0,1.098
2025-01-01,Heavy Hauler,HVAC,Line C,874,11,5,47,2.0,1.259
2025-01-01,Heavy Hauler,Suspension,Line A,1005,19,14,110,2.0,1.891
2025-01-01,Heavy Hauler,Suspension,Line B,888,16,4,76,3.0,1.802
2025-01-01,Heavy Hauler,Suspension,Line C,805,14,7,92,1.0,1.739
2025-02-01,Class 8 Truck,Engine,Line A,895,29,12,132,4.0,3.24
2025-02-01,Class 8 Truck,Engine,Line B,915,31,23,179,4.0,3.388
2025-02-01,Class 8 Truck,Engine,Line C,800,28,17,118,2.0,3.5
2025-02-01,Class 8 Truck,Transmission,Line A,667,20,12,78,4.0,2.999
2025-02-01,Class 8 Truck,Transmission,Line B,863,30,18,120,3.0,3.476
2025-02-01,Class 8 Truck,Transmission,Line C,910,26,7,125,2.0,2.857
2025-02-01,Class 8 Truck,Brakes,Line A,950,17,15,53,2.0,1.789
2025-02-01,Class 8 Truck,Brakes,Line B,978,16,8,73,2.0,1.636
2025-02-01,Class 8 Truck,Brakes,Line C,872,14,7,71,2.0,1.606
2025-02-01,Class 8 Truck,Electrical,Line A,759,19,13,74,1.0,2.503
2025-02-01,Class 8 Truck,Electrical,Line B,764,18,10,96,2.0,2.356
2025-02-01,Class 8 Truck,Electrical,Line C,766,19,8,91,1.0,2.48
2025-02-01,Class 8 Truck,Body/Frame,Line A,798,13,5,71,1.0,1.629
2025-02-01,Class 8 Truck,Body/Frame,Line B,799,11,10,43,3.0,1.377
2025-02-01,Class 8 Truck,Body/Frame,Line C,945,13,6,61,1.0,1.376
2025-02-01,Class 8 Truck,HVAC,Line A,809,11,7,49,2.0,1.36
2025-02-01,Class 8 Truck,HVAC,Line B,902,11,4,68,3.0,1.22
2025-02-01,Class 8 Truck,HVAC,Line C,910,9,2,42,2.0,0.989
2025-02-01,Class 8 Truck,Suspension,Line A,690,12,10,64,2.0,1.739
2025-02-01,Class 8 Truck,Suspension,Line B,778,13,6,69,3.0,1.671
2025-02-01,Class 8 Truck,Suspension,Line C,948,14,8,61,2.0,1.477
2025-02-01,Electric Van,Engine,Line A,927,31,24,159,3.0,3.344
2025-02-01,Electric Van,Engine,Line B,827,20,16,89,3.0,2.418
2025-02-01,Electric Van,Engine,Line C,911,23,8,139,3.0,2.525
2025-02-01,Electric Van,Transmission,Line A,797,21,16,118,2.0,2.635
2025-02-01,Electric Van,Transmission,Line B,997,30,15,118,4.0,3.009
2025-02-01,Electric Van,Transmission,Line C,892,20,10,144,3.0,2.242
2025-02-01,Electric Van,Brakes,Line A,783,12,11,63,3.0,1.533
2025-02-01,Electric Van,Brakes,Line B,872,17,6,83,3.0,1.95
2025-02-01,Electric Van,Brakes,Line C,974,17,7,83,1.0,1.745
2025-02-01,Electric Van,Electrical,Line A,641,14,6,64,3.0,2.184
2025-02-01,Electric Van,Electrical,Line B,975,21,19,106,3.0,2.154
2025-02-01,Electric Van,Electrical,Line C,871,15,11,41,2.0,1.722
2025-02-01,Electric Van,Body/Frame,Line A,852,10,4,64,3.0,1.174
2025-02-01,Electric Van,Body/Frame,Line B,788,10,2,52,2.0,1.269
2025-02-01,Electric Van,Body/Frame,Line C,673,9,5,50,2.0,1.337
2025-02-01,Electric Van,HVAC,Line A,816,10,5,56,2.0,1.225
2025-02-01,Electric Van,HVAC,Line B,912,8,3,29,2.0,0.877
2025-02-01,Electric Van,HVAC,Line C,962,9,6,55,2.0,0.936
2025-02-01,Electric Van,Suspension,Line A,939,15,8,81,4.0,1.597
2025-02-01,Electric Van,Suspension,Line B,792,11,3,59,3.0,1.389
2025-02-01,Electric Van,Suspension,Line C,801,9,3,47,2.0,1.124
2025-02-01,Commercial Bus,Engine,Line A,866,28,20,143,3.0,3.233
2025-02-01,Commercial Bus,Engine,Line B,864,32,20,131,3.0,3.704
2025-02-01,Commercial Bus,Engine,Line C,921,37,23,149,2.0,4.017
2025-02-01,Commercial Bus,Transmission,Line A,810,26,13,103,2.0,3.21
2025-02-01,Commercial Bus,Transmission,Line B,661,13,6,86,4.0,1.967
2025-02-01,Commercial Bus,Transmission,Line C,761,24,6,93,2.0,3.154
2025-02-01,Commercial Bus,Brakes,Line A,829,16,9,84,2.0,1.93
2025-02-01,Commercial Bus,Brakes,Line B,853,15,3,52,3.0,1.758
2025-02-01,Commercial Bus,Brakes,Line C,819,12,6,47,4.0,1.465
2025-02-01,Commercial Bus,Electrical,Line A,797,20,15,80,2.0,2.509
2025-02-01,Commercial Bus,Electrical,Line B,899,21,13,78,3.0,2.336
2025-02-01,Commercial Bus,Electrical,Line C,806,19,13,102,3.0,2.357
2025-02-01,Commercial Bus,Body/Frame,Line A,907,15,13,71,2.0,1.654
2025-02-01,Commercial Bus,Body/Frame,Line B,933,13,3,69,2.0,1.393
2025-02-01,Commercial Bus,Body/Frame,Line C,741,12,10,41,3.0,1.619
2025-02-01,Commercial Bus,HVAC,Line A,621,7,7,32,2.0,1.127
2025-02-01,Commercial Bus,HVAC,Line B,918,9,5,42,4.0,0.98
2025-02-01,Commercial Bus,HVAC,Line C,738,8,2,33,3.0,1.084
2025-02-01,Commercial Bus,Suspension,Line A,852,14,6,60,2.0,1.643
2025-02-01,Commercial Bus,Suspension,Line B,736,12,5,52,2.0,1.63
2025-02-01,Commercial Bus,Suspension,Line C,871,14,7,92,4.0,1.607
2025-02-01,Heavy Hauler,Engine,Line A,755,25,8,137,3.0,3.311
2025-02-01,Heavy Hauler,Engine,Line B,871,39,21,209,3.0,4.478
2025-02-01,Heavy Hauler,Engine,Line C,797,33,13,190,3.0,4.141
2025-02-01,Heavy Hauler,Transmission,Line A,806,23,8,103,1.0,2.854
2025-02-01,Heavy Hauler,Transmission,Line B,829,26,18,131,2.0,3.136
2025-02-01,Heavy Hauler,Transmission,Line C,808,26,21,108,2.0,3.218
2025-02-01,Heavy Hauler,Brakes,Line A,748,13,8,62,3.0,1.738
2025-02-01,Heavy Hauler,Brakes,Line B,943,25,13,114,1.0,2.651
2025-02-01,Heavy Hauler,Brakes,Line C,912,19,12,74,3.0,2.083
2025-02-01,Heavy Hauler,Electrical,Line A,868,21,8,120,4.0,2.419
2025-02-01,Heavy Hauler,Electrical,Line B,750,20,0,103,1.0,2.667
2025-02-01,Heavy Hauler,Electrical,Line C,802,16,8,88,1.0,1.995
2025-02-01,Heavy Hauler,Body/Frame,Line A,817,12,11,62,1.0,1.469
2025-02-01,Heavy Hauler,Body/Frame,Line B,807,15,10,62,2.0,1.859
2025-02-01,Heavy Hauler,Body/Frame,Line C,828,12,1,52,3.0,1.449
2025-02-01,Heavy Hauler,HVAC,Line A,815,10,5,66,2.0,1.227
2025-02-01,Heavy Hauler,HVAC,Line B,948,11,5,53,2.0,1.16
2025-02-01,Heavy Hauler,HVAC,Line C,831,12,4,55,3.0,1.444
2025-02-01,Heavy Hauler,Suspension,Line A,775,16,9,74,1.0,2.065
2025-02-01,Heavy Hauler,Suspension,Line B,816,16,14,81,3.0,1.961
2025-02-01,Heavy Hauler,Suspension,Line C,741,13,10,54,3.0,1.754
2025-03-01,Class 8 Truck,Engine,Line A,915,31,15,126,4.0,3.388
2025-03-01,Class 8 Truck,Engine,Line B,906,31,14,150,3.0,3.422
2025-03-01,Class 8 Truck,Engine,Line C,885,32,13,117,3.0,3.616
2025-03-01,Class 8 Truck,Transmission,Line A,692,20,8,103,5.0,2.89
2025-03-01,Class 8 Truck,Transmission,Line B,674,26,13,129,2.0,3.858
2025-03-01,Class 8 Truck,Transmission,Line C,939,28,15,94,3.0,2.982
2025-03-01,Class 8 Truck,Brakes,Line A,926,17,13,94,2.0,1.836
2025-03-01,Class 8 Truck,Brakes,Line B,993,19,10,90,2.0,1.913
2025-03-01,Class 8 Truck,Brakes,Line C,613,11,2,68,4.0,1.794
2025-03-01,Class 8 Truck,Electrical,Line A,926,19,6,83,4.0,2.052
2025-03-01,Class 8 Truck,Electrical,Line B,787,12,9,73,4.0,1.525
2025-03-01,Class 8 Truck,Electrical,Line C,943,23,12,75,2.0,2.439
2025-03-01,Class 8 Truck,Body/Frame,Line A,905,13,6,51,1.0,1.436
2025-03-01,Class 8 Truck,Body/Frame,Line B,1015,18,9,90,2.0,1.773
2025-03-01,Class 8 Truck,Body/Frame,Line C,907,16,3,81,3.0,1.764
2025-03-01,Class 8 Truck,HVAC,Line A,897,12,12,56,3.0,1.338
2025-03-01,Class 8 Truck,HVAC,Line B,857,9,5,48,2.0,1.05
2025-03-01,Class 8 Truck,HVAC,Line C,770,8,3,33,3.0,1.039
2025-03-01,Class 8 Truck,Suspension,Line A,887,16,5,71,4.0,1.804
2025-03-01,Class 8 Truck,Suspension,Line B,835,14,7,78,3.0,1.677
2025-03-01,Class 8 Truck,Suspension,Line C,950,16,5,99,3.0,1.684
2025-03-01,Electric Van,Engine,Line A,808,28,12,165,4.0,3.465
2025-03-01,Electric Van,Engine,Line B,767,25,17,166,2.0,3.259
2025-03-01,Electric Van,Engine,Line C,978,29,9,137,3.0,2.965
2025-03-01,Electric Van,Transmission,Line A,754,21,15,105,3.0,2.785
2025-03-01,Electric Van,Transmission,Line B,836,23,13,127,3.0,2.751
2025-03-01,Electric Van,Transmission,Line C,723,18,10,103,4.0,2.49
2025-03-01,Electric Van,Brakes,Line A,1009,17,12,63,3.0,1.685
2025-03-01,Electric Van,Brakes,Line B,753,13,16,63,2.0,1.726
2025-03-01,Electric Van,Brakes,Line C,886,14,4,90,3.0,1.58
2025-03-01,Electric Van,Electrical,Line A,881,16,7,98,3.0,1.816
2025-03-01,Electric Van,Electrical,Line B,572,14,8,73,3.0,2.448
2025-03-01,Electric Van,Electrical,Line C,891,19,8,73,3.0,2.132
2025-03-01,Electric Van,Body/Frame,Line A,978,12,4,68,2.0,1.227
2025-03-01,Electric Van,Body/Frame,Line B,813,10,5,35,2.0,1.23
2025-03-01,Electric Van,Body/Frame,Line C,870,12,9,73,4.0,1.379
2025-03-01,Electric Van,HVAC,Line A,932,9,3,45,3.0,0.966
2025-03-01,Electric Van,HVAC,Line B,923,10,5,55,3.0,1.083
2025-03-01,Electric Van,HVAC,Line C,929,10,3,38,2.0,1.076
2025-03-01,Electric Van,Suspension,Line A,873,14,3,60,2.0,1.604
2025-03-01,Electric Van,Suspension,Line B,769,12,5,50,2.0,1.56
2025-03-01,Electric Van,Suspension,Line C,885,12,5,61,2.0,1.356
2025-03-01,Commercial Bus,Engine,Line A,700,20,9,74,3.0,2.857
2025-03-01,Commercial Bus,Engine,Line B,999,29,14,184,3.0,2.903
2025-03-01,Commercial Bus,Engine,Line C,816,28,17,168,3.0,3.431
2025-03-01,Commercial Bus,Transmission,Line A,781,20,11,75,3.0,2.561
2025-03-01,Commercial Bus,Transmission,Line B,768,27,12,138,2.0,3.516
2025-03-01,Commercial Bus,Transmission,Line C,861,23,10,149,4.0,2.671
2025-03-01,Commercial Bus,Brakes,Line A,838,23,8,128,1.0,2.745
2025-03-01,Commercial Bus,Brakes,Line B,828,14,8,65,2.0,1.691
2025-03-01,Commercial Bus,Brakes,Line C,948,17,10,93,1.0,1.793
2025-03-01,Commercial Bus,Electrical,Line A,782,18,12,105,2.0,2.302
2025-03-01,Commercial Bus,Electrical,Line B,821,17,10,76,2.0,2.071
2025-03-01,Commercial Bus,Electrical,Line C,841,20,8,85,3.0,2.378
2025-03-01,Commercial Bus,Body/Frame,Line A,577,8,1,47,2.0,1.386
2025-03-01,Commercial Bus,Body/Frame,Line B,799,12,4,53,2.0,1.502
2025-03-01,Commercial Bus,Body/Frame,Line C,812,12,3,45,2.0,1.478
2025-03-01,Commercial Bus,HVAC,Line A,877,9,6,46,3.0,1.026
2025-03-01,Commercial Bus,HVAC,Line B,876,11,11,51,1.0,1.256
2025-03-01,Commercial Bus,HVAC,Line C,711,10,9,41,2.0,1.406
2025-03-01,Commercial Bus,Suspension,Line A,820,16,4,53,4.0,1.951
2025-03-01,Commercial Bus,Suspension,Line B,878,16,8,82,1.0,1.822
2025-03-01,Commercial Bus,Suspension,Line C,774,14,0,61,2.0,1.809
2025-03-01,Heavy Hauler,Engine,Line A,822,28,10,94,3.0,3.406
2025-03-01,Heavy Hauler,Engine,Line B,822,25,14,113,3.0,3.041
2025-03-01,Heavy Hauler,Engine,Line C,655,26,8,124,2.0,3.969
2025-03-01,Heavy Hauler,Transmission,Line A,815,30,19,171,3.0,3.681
2025-03-01,Heavy Hauler,Transmission,Line B,885,23,11,105,4.0,2.599
2025-03-01,Heavy Hauler,Transmission,Line C,804,27,15,154,3.0,3.358
2025-03-01,Heavy Hauler,Brakes,Line A,924,15,3,44,3.0,1.623
2025-03-01,Heavy Hauler,Brakes,Line B,910,20,8,89,2.0,2.198
2025-03-01,Heavy Hauler,Brakes,Line C,979,24,16,121,3.0,2.451
2025-03-01,Heavy Hauler,Electrical,Line A,826,19,9,75,2.0,2.3
2025-03-01,Heavy Hauler,Electrical,Line B,749,20,13,117,1.0,2.67
2025-03-01,Heavy Hauler,Electrical,Line C,1021,20,6,84,3.0,1.959
2025-03-01,Heavy Hauler,Body/Frame,Line A,870,13,4,49,3.0,1.494
2025-03-01,Heavy Hauler,Body/Frame,Line B,921,17,10,46,1.0,1.846
2025-03-01,Heavy Hauler,Body/Frame,Line C,891,13,5,52,3.0,1.459
2025-03-01,Heavy Hauler,HVAC,Line A,891,12,4,58,1.0,1.347
2025-03-01,Heavy Hauler,HVAC,Line B,838,7,0,32,4.0,0.835
2025-03-01,Heavy Hauler,HVAC,Line C,687,7,4,45,2.0,1.019
2025-03-01,Heavy Hauler,Suspension,Line A,913,16,7,77,2.0,1.752
2025-03-01,Heavy Hauler,Suspension,Line B,915,13,9,64,2.0,1.421
2025-03-01,Heavy Hauler,Suspension,Line C,702,11,9,51,3.0,1.567
2025-04-01,Class 8 Truck,Engine,Line A,770,25,7,122,3.0,3.247
2025-04-01,Class 8 Truck,Engine,Line B,878,26,12,133,3.0,2.961
2025-04-01,Class 8 Truck,Engine,Line C,824,33,12,185,2.0,4.005
2025-04-01,Class 8 Truck,Transmission,Line A,908,29,13,113,1.0,3.194
2025-04-01,Class 8 Truck,Transmission,Line B,794,25,8,121,2.0,3.149
2025-04-01,Class 8 Truck,Transmission,Line C,828,21,11,93,2.0,2.536
2025-04-01,Class 8 Truck,Brakes,Line A,790,13,3,73,2.0,1.646
2025-04-01,Class 8 Truck,Brakes,Line B,651,11,8,46,3.0,1.69
2025-04-01,Class 8 Truck,Brakes,Line C,772,15,11,77,1.0,1.943
2025-04-01,Class 8 Truck,Electrical,Line A,765,19,7,104,2.0,2.484
2025-04-01,Class 8 Truck,Electrical,Line B,862,15,6,63,2.0,1.74
2025-04-01,Class 8 Truck,Electrical,Line C,858,19,8,79,2.0,2.214
2025-04-01,Class 8 Truck,Body/Frame,Line A,757,12,6,55,3.0,1.585
2025-04-01,Class 8 Truck,Body/Frame,Line B,843,10,2,54,2.0,1.186
2025-04-01,Class 8 Truck,Body/Frame,Line C,698,10,4,42,1.0,1.433
2025-04-01,Class 8 Truck,HVAC,Line A,939,8,2,39,4.0,0.852
2025-04-01,Class 8 Truck,HVAC,Line B,899,9,8,33,3.0,1.001
2025-04-01,Class 8 Truck,HVAC,Line C,893,9,6,39,3.0,1.008
2025-04-01,Class 8 Truck,Suspension,Line A,684,12,5,66,2.0,1.754
2025-04-01,Class 8 Truck,Suspension,Line B,962,17,8,90,3.0,1.767
2025-04-01,Class 8 Truck,Suspension,Line C,892,11,3,62,1.0,1.233
2025-04-01,Electric Van,Engine,Line A,929,30,12,98,3.0,3.229
2025-04-01,Electric Van,Engine,Line B,1037,28,11,111,4.0,2.7
2025-04-01,Electric Van,Engine,Line C,828,23,18,118,2.0,2.778
2025-04-01,Electric Van,Transmission,Line A,739,23,12,81,2.0,3.112
2025-04-01,Electric Van,Transmission,Line B,749,17,2,67,2.0,2.27
2025-04-01,Electric Van,Transmission,Line C,808,26,12,121,3.0,3.218
2025-04-01,Electric Van,Brakes,Line A,828,14,8,70,5.0,1.691
2025-04-01,Electric Van,Brakes,Line B,932,14,8,56,3.0,1.502
2025-04-01,Electric Van,Brakes,Line C,726,10,6,58,3.0,1.377
2025-04-01,Electric Van,Electrical,Line A,926,19,11,82,3.0,2.052
2025-04-01,Electric Van,Electrical,Line B,942,18,9,109,2.0,1.911
2025-04-01,Electric Van,Electrical,Line C,856,18,9,73,3.0,2.103
2025-04-01,Electric Van,Body/Frame,Line A,846,13,9,57,3.0,1.537
2025-04-01,Electric Van,Body/Frame,Line B,877,13,5,65,2.0,1.482
2025-04-01,Electric Van,Body/Frame,Line C,855,10,6,50,3.0,1.17
2025-04-01,Electric Van,HVAC,Line A,849,8,6,33,3.0,0.942
2025-04-01,Electric Van,HVAC,Line B,947,11,7,48,2.0,1.162
2025-04-01,Electric Van,HVAC,Line C,884,8,7,44,2.0,0.905
2025-04-01,Electric Van,Suspension,Line A,1019,15,4,63,3.0,1.472
2025-04-01,Electric Van,Suspension,Line B,1014,17,14,96,3.0,1.677
2025-04-01,Electric Van,Suspension,Line C,879,14,9,58,3.0,1.593
2025-04-01,Commercial Bus,Engine,Line A,981,33,16,169,2.0,3.364
2025-04-01,Commercial Bus,Engine,Line B,731,29,13,137,3.0,3.967
2025-04-01,Commercial Bus,Engine,Line C,964,36,18,142,3.0,3.734
2025-04-01,Commercial Bus,Transmission,Line A,901,29,16,141,4.0,3.219
2025-04-01,Commercial Bus,Transmission,Line B,846,28,10,186,3.0,3.31
2025-04-01,Commercial Bus,Transmission,Line C,868,29,13,138,3.0,3.341
2025-04-01,Commercial Bus,Brakes,Line A,767,16,3,96,3.0,2.086
2025-04-01,Commercial Bus,Brakes,Line B,907,14,5,81,5.0,1.544
2025-04-01,Commercial Bus,Brakes,Line C,957,21,13,86,3.0,2.194
2025-04-01,Commercial Bus,Electrical,Line A,750,14,3,80,2.0,1.867
2025-04-01,Commercial Bus,Electrical,Line B,859,19,6,82,2.0,2.212
2025-04-01,Commercial Bus,Electrical,Line C,723,15,4,80,3.0,2.075
2025-04-01,Commercial Bus,Body/Frame,Line A,733,11,10,42,3.0,1.501
2025-04-01,Commercial Bus,Body/Frame,Line B,859,15,9,64,2.0,1.746
2025-04-01,Commercial Bus,Body/Frame,Line C,857,13,3,73,3.0,1.517
2025-04-01,Commercial Bus,HVAC,Line A,756,9,4,32,1.0,1.19
2025-04-01,Commercial Bus,HVAC,Line B,789,9,1,44,3.0,1.141
2025-04-01,Commercial Bus,HVAC,Line C,925,11,1,57,2.0,1.189
2025-04-01,Commercial Bus,Suspension,Line A,888,19,7,48,1.0,2.14
2025-04-01,Commercial Bus,Suspension,Line B,893,15,4,56,2.0,1.68
2025-04-01,Commercial Bus,Suspension,Line C,737,13,5,57,2.0,1.764
2025-04-01,Heavy Hauler,Engine,Line A,873,31,18,155,3.0,3.551
2025-04-01,Heavy Hauler,Engine,Line B,757,25,11,157,2.0,3.303
2025-04-01,Heavy Hauler,Engine,Line C,812,29,14,165,3.0,3.571
2025-04-01,Heavy Hauler,Transmission,Line A,828,30,26,172,3.0,3.623
2025-04-01,Heavy Hauler,Transmission,Line B,845,28,16,114,4.0,3.314
2025-04-01,Heavy Hauler,Transmission,Line C,868,28,8,135,1.0,3.226
2025-04-01,Heavy Hauler,Brakes,Line A,797,15,9,94,3.0,1.882
2025-04-01,Heavy Hauler,Brakes,Line B,980,21,16,132,2.0,2.143
2025-04-01,Heavy Hauler,Brakes,Line C,778,17,9,84,2.0,2.185
2025-04-01,Heavy Hauler,Electrical,Line A,796,22,7,119,3.0,2.764
2025-04-01,Heavy Hauler,Electrical,Line B,707,15,6,78,2.0,2.122
2025-04-01,Heavy Hauler,Electrical,Line C,842,16,16,79,3.0,1.9
2025-04-01,Heavy Hauler,Body/Frame,Line A,801,12,11,37,3.0,1.498
2025-04-01,Heavy Hauler,Body/Frame,Line B,740,11,4,44,2.0,1.486
2025-04-01,Heavy Hauler,Body/Frame,Line C,618,9,4,34,4.0,1.456
2025-04-01,Heavy Hauler,HVAC,Line A,796,10,4,45,3.0,1.256
2025-04-01,Heavy Hauler,HVAC,Line B,1072,14,11,88,2.0,1.306
2025-04-01,Heavy Hauler,HVAC,Line C,991,13,7,67,1.0,1.312
2025-04-01,Heavy Hauler,Suspension,Line A,876,13,2,63,1.0,1.484
2025-04-01,Heavy Hauler,Suspension,Line B,849,15,8,63,3.0,1.767
2025-04-01,Heavy Hauler,Suspension,Line C,841,16,4,73,3.0,1.902
2025-05-01,Class 8 Truck,Engine,Line A,937,27,12,111,2.0,2.882
